stn,n_obs,mean_ra_arcsec,mean_dec_arcsec,std_ra_arcsec,std_dec_arcsec,sem_ra_arcsec,sem_dec_arcsec,snr_ra,snr_dec,mean_at_arcsec,mean_ct_arcsec,std_at_arcsec,std_ct_arcsec,sem_at_arcsec,sem_ct_arcsec,snr_at,snr_ct,mean_speed_arcsec_per_day,detected_ra,detected_dec,detected_at,detected_ct,at_better_than_ra,ct_better_than_dec,at_gains_detection,at_loses_detection,ct_gains_detection,ct_loses_detection,scenario,target_station,applied_bias,is_target
G96,14710,0.06918514463702595,0.005511613198013135,0.3269040817103938,0.1974300554124622,0.002695342795094349,0.0016278220651355629,25.668402832821922,3.385881857765661,0.17042889701907646,-0.0037483229565456115,0.2970567538764879,0.18264020769986083,0.0024492498750885126,0.0015058789273682646,69.58411991872303,2.4891263755820883,768.1307070317077,True,True,True,False,True,False,False,False,False,True,AA08_clean,AA08,clean,False
T09,76,0.08360045162626162,0.016982938794605756,0.30935687163603115,0.24884044913848544,0.03548566686714063,0.028543957127892917,2.3558934918502206,0.5949749265146622,0.010551059037390339,0.0070960821519297675,0.29775877958053276,0.27599566274128084,0.03415527446693538,0.0316588737564415,0.30891448545098005,0.22414196432006547,490.29880288748876,False,False,False,False,False,False,False,False,False,False,AA08_clean,AA08,clean,False
V00,470,0.08086898018861256,0.03281055202839717,0.4770323026229331,0.36958649247487724,0.022003859320376757,0.017047753668700347,3.6752180156743477,1.9246261217768124,0.29357590953685203,-0.03935260456348319,0.39890915496302315,0.3531791779133119,0.018400307231090974,0.016290940682550808,15.954946069639382,2.4156127832221306,871.7454556161142,True,False,True,False,True,True,False,False,False,False,AA08_clean,AA08,clean,True
W68,4780,-0.04357551223087655,-0.011913695261866229,0.3762656113969746,0.4073218712474821,0.005442276211275931,0.005891471511287819,8.006854216732295,2.0221934773069976,0.26397264229041467,0.0648059962601282,0.31973552111662634,0.36524029003266856,0.004624629431354193,0.005282806830165442,57.079739297753356,12.26734165066919,922.4097525475556,True,False,True,True,True,True,False,False,True,False,AA08_clean,AA08,clean,False
W84,354,-0.023686315279862043,0.019282192859809227,0.2926125716628743,0.22379993508064022,0.015552182717370105,0.011894832346847142,1.5230219262667863,1.6210562955029952,0.1438594453814012,0.012474278598294315,0.27042388330302064,0.20640911421159608,0.014372867236595735,0.01097052064614538,10.009098603172989,1.1370726149334853,646.7304445115977,False,False,True,False,True,False,True,False,False,False,AA08_clean,AA08,clean,False
691,3214,0.14772853447221337,0.01744279995669579,0.43480558108012457,0.36945378439282733,0.007669590452934976,0.0065168418734205865,19.261593611648593,2.6765725324466625,-0.07225537317488787,-0.00955691507040893,0.45123193342501156,0.37250874575291065,0.007959336952526654,0.006570728721936136,9.078064367151931,1.454468062043639,716.8270511350477,True,False,True,False,False,False,False,False,False,False,AA08_constant,AA08,constant,False
703,11201,0.12148086414058919,0.010277918157979462,0.4925063348105961,0.3928545093795467,0.004653539689589263,0.0037119604813507586,26.105045243809126,2.7688651885214557,0.21369506625812015,0.0023865217845678117,0.464067095750187,0.3882317655748058,0.004384826135356045,0.003668281608106544,48.73512875118098,0.6505830357445381,941.5147765161167,True,False,True,False,True,False,False,False,False,False,AA08_constant,AA08,constant,False
F51,11792,0.032231812687853495,-0.0005492191981145274,0.2873609210767185,0.19492529114934248,0.002646268893586305,0.001795041345945735,12.180097330990408,0.3059646505385456,0.14730083588025397,0.005063998056353809,0.2575022517038311,0.183193845480972,0.002371304337970007,0.0016870080071302652,62.11806452745463,3.0017629050665104,711.6464864123344,True,False,True,True,True,True,False,False,True,False,AA08_constant,AA08,constant,False
F52,6019,-0.013897607650656146,0.0053804331348296895,0.28855441441342644,0.19108370431059954,0.0037193371758497944,0.0024629833738160733,3.7365818137961155,2.184518658156188,0.18845649113658297,-0.004649616293188324,0.23205152838337112,0.1749499259513698,0.0029910402791220544,0.0022550261961018243,63.007005439558874,2.0618901462102452,654.8380885051354,True,False,True,False,True,False,False,False,False,False,AA08_constant,AA08,constant,False
G96,14710,0.06671288121071585,0.005662115223074768,0.3269322425420386,0.19774777728590118,0.002695574982757105,0.001630441700099853,24.749035599996613,3.4727492695556084,0.17187409234762166,-0.004027098644272879,0.2957467756375314,0.18288455804603646,0.002438449029808062,0.001507893609906327,70.48500511866365,2.6706782347350417,768.1307070317077,True,True,True,False,True,False,False,False,False,True,AA08_constant,AA08,constant,False
T09,76,0.08317823342049348,0.01628493087032121,0.30931052904709744,0.24887777353181867,0.03548035100761578,0.028548238529436824,2.3443464074704177,0.570435575334338,0.010433793246205992,0.007540040343490069,0.29750635072880177,0.27607027499403336,0.03412631889180039,0.03166743236880198,0.3057403665272829,0.2381007798699317,490.29880288748876,False,False,False,False,False,False,False,False,False,False,AA08_constant,AA08,constant,False
V00,470,0.5808689661755227,0.03281055202839717,0.47703230893013066,0.36958649247487724,0.022003859611306086,0.017047753668700347,26.39850355512444,1.9246261217768124,0.2265013114157951,-0.01672789829635251,0.6952445270694491,0.4102479749704227,0.032069238671642485,0.018923327997043392,7.0628839597642505,0.8839828966113202,871.7454556161142,True,False,True,False,False,False,False,False,False,False,AA08_constant,AA08,constant,True
W68,4780,-0.04365344107475413,-0.01198356372654442,0.37626152554629466,0.4073214047436484,0.005442217113853034,0.005891464763813058,8.021260482907845,2.0340550621893985,0.26398663488454294,0.06487127948350879,0.3197315994939596,0.36522888024431055,0.004624572709312363,0.005282641799883972,57.08346510650833,12.280082947311254,922.4097525475556,True,False,True,True,True,True,False,False,True,False,AA08_constant,AA08,constant,False
W84,354,-0.02415626118934988,0.018423140581991803,0.2924541001077299,0.22429463319237866,0.015543760049242397,0.011921125254837978,1.5540809374838014,1.545419596569971,0.14385477462402788,0.013423494713905157,0.2703642850770427,0.20671881261295263,0.014369699626623366,0.01098698093046537,10.010979934298827,1.2217637218868445,646.7304445115977,False,False,True,False,True,False,True,False,False,False,AA08_constant,AA08,constant,False
691,3214,0.15095880151125118,0.016528349053888086,0.433519748206542,0.36890145175062156,0.007646909484795606,0.006507099208321894,19.741151874676095,2.5400487259745588,-0.07578305744986262,-0.009838399104968667,0.45004161063386977,0.37244790525913657,0.007938340698770726,0.006569655548797368,9.546460693177082,1.4975517410147432,716.8270511350477,True,False,True,False,False,False,False,False,False,False,AA08_dcr,AA08,dcr,False
703,11201,0.12137029503556743,0.010278454298263217,0.49235029508429845,0.39305292159581906,0.0046520653185849635,0.0037138352168781257,26.089550924982518,2.767611834674602,0.21377981165851412,0.0024702552079962875,0.4639874893916501,0.38824806507923776,0.004384073959550757,0.003668435617071371,48.76282052514016,0.6733810991532055,941.5147765161167,True,False,True,False,True,False,False,False,False,False,AA08_dcr,AA08,dcr,False
F51,11792,0.03253101511775612,-0.00040309850918404005,0.2870533992388182,0.19577323920506223,0.0026434369654637024,0.001802849987965744,12.306332832131536,0.2235896008402111,0.14734873884415375,0.004817172890621068,0.257130617333573,0.18415604908121622,0.0023678820059767885,0.001695868813419034,62.22807490923522,2.8405339213174075,711.6464864123344,True,False,True,False,True,True,False,False,False,False,AA08_dcr,AA08,dcr,False
F52,6019,-0.014393022592783987,0.005062364793720348,0.28879241835222824,0.19151673882573395,0.003722404940033488,0.0024685649947863834,3.8665923843993455,2.050731823716239,0.1893501466025974,-0.004751459754497361,0.23195528762905554,0.17500650319698377,0.0029897997788992958,0.0022557554514602875,63.332049168960495,2.106371837169429,654.8380885051354,True,False,True,False,True,True,False,False,False,False,AA08_dcr,AA08,dcr,False
G96,14710,0.06828428583611028,0.005764127770890709,0.32672636401852473,0.1976225340435792,0.0026938775025907072,0.0016294090624250322,25.34795504637503,3.5375572063604572,0.17081383134843825,-0.004030340138884352,0.2965102306241828,0.18272153894624324,0.002444743759708292,0.001506549508132524,69.86983018981908,2.675212541724067,768.1307070317077,True,True,True,False,True,False,False,False,False,True,AA08_dcr,AA08,dcr,False
T09,76,0.08361686778290638,0.016749760794284852,0.309346453734496,0.24863537335960256,0.035484471851877586,0.028520433322737168,2.3564354608953257,0.5872898425050066,0.010379684750242198,0.006987755904145113,0.2975877943869792,0.2759835635415428,0.03413566112010533,0.031657485883047926,0.30407158993410377,0.22072996983904347,490.29880288748876,False,False,False,False,False,False,False,False,False,False,AA08_dcr,AA08,dcr,False
V00,470,0.1536305357642839,-0.13106849814359653,0.5119307937559917,0.3807999226939239,0.02361360667954505,0.01756499063500658,6.506017392818021,7.461916767685622,0.2768229146106956,-0.05833149312121172,0.45463199954737865,0.4013172982888522,0.020970610387551537,0.018511386599665162,13.200517748163485,3.1511141970459864,871.7454556161142,True,True,True,True,True,False,False,False,False,False,AA08_dcr,AA08,dcr,True
W68,4780,-0.04358386841759713,-0.011917796860623713,0.3762623546440208,0.40730701668687613,0.005442229105857339,0.005891256656091474,8.008458954932431,2.022963445040352,0.2640017151597544,0.06479218680088011,0.31971329087108014,0.36522239275462715,0.004624307894830943,0.005282547965343409,57.08999512226594,12.265328630417478,922.4097525475556,True,False,True,True,True,True,False,False,True,False,AA08_dcr,AA08,dcr,False
W84,354,-0.023916507539803854,0.018760281873572093,0.29259601556192005,0.22407055917582974,0.015551302770532332,0.011909215855225447,1.537910224802676,1.575274317102967,0.1439156122033717,0.013004738264842232,0.2704255725331987,0.20658325033613822,0.014372957018166746,0.010979775876743245,10.012943893276038,1.1844265685229651,646.7304445115977,False,False,True,False,True,False,True,False,False,False,AA08_dcr,AA08,dcr,False
691,3214,0.15090914933969304,0.01602442107996911,0.4336232244961521,0.36895181021949547,0.007648734716111467,0.006507987487702164,19.729949454491422,2.462269804643863,-0.07568379237295687,-0.009340615526244215,0.45007751977565147,0.37256568967230214,0.007938974104649044,0.006571733162908197,9.533195520644995,1.4213321348718153,716.8270511350477,True,False,True,False,False,False,False,False,False,False,AA08_epoch,AA08,epoch,False
703,11201,0.12118705831051603,0.010044863738269037,0.4924038346636683,0.39306640957321903,0.00465257119747413,0.0037139626605955495,26.047330210939748,2.7046216282256057,0.21385011071638516,0.002441451820900229,0.46386805960571537,0.3883704156963793,0.004382945504524529,0.0036695916701262677,48.79141447130177,0.665319752269936,941.5147765161167,True,False,True,False,True,False,False,False,False,False,AA08_epoch,AA08,epoch,False
F51,11792,0.03245413482220648,-0.0007335672064078443,0.28709786507097823,0.19558646537601437,0.0026438464454585178,0.0018011300123612205,12.275347865968069,0.40728165172605313,0.14739173172702,0.005016100148392304,0.25717853238031113,0.18390756293130214,0.0023683232493345936,0.0016935805371755533,62.234634469104385,2.9618314796873135,711.6464864123344,True,False,True,False,True,True,False,False,False,False,AA08_epoch,AA08,epoch,False
F52,6019,-0.013604592139000601,0.005249046789139088,0.28864581237910236,0.1910943105131661,0.0037205152546957777,0.0024631200830172845,3.6566419454482344,2.1310559827473314,0.18833248088918023,-0.004491078525730699,0.23231616480511996,0.1748717315718879,0.002994451324083869,0.0022540183055688003,62.89381943678754,1.9924765094564652,654.8380885051354,True,False,True,False,True,False,False,False,False,False,AA08_epoch,AA08,epoch,False
G96,14710,0.0682429943858242,0.005197027660838002,0.32677177822780057,0.1976196949862201,0.0026942519453358885,0.001629385654235212,25.32910647200681,3.189562671875457,0.17082959348487584,-0.0036577930143770563,0.296541654459042,0.1827093471033699,0.0024450028510186205,0.001506448985692805,69.86887291918943,2.428089533144638,768.1307070317077,True,True,True,False,True,False,False,False,False,True,AA08_epoch,AA08,epoch,False
T09,76,0.08311916218970436,0.017286228150619504,0.3096901622021192,0.24895882043389456,0.035523897917046236,0.028557535246695662,2.339809735513833,0.6053123282976481,0.010871825511525284,0.0070723846979327395,0.29793925495451834,0.2761411656499316,0.03417597641211961,0.0316755640847257,0.3181130915010193,0.2232757301185086,490.29880288748876,False,False,False,False,False,False,False,False,False,False,AA08_epoch,AA08,epoch,False
V00,470,0.33086892425473047,0.1828105520279576,0.47703223331902755,0.3695864924750563,0.022003856123625973,0.017047753668708608,15.036860920912403,10.723439321129383,0.2532511700760738,-0.048162635519849936,0.5330207600160257,0.3957826751248736,0.024586414282102932,0.018256093469992667,10.300451589657857,2.6381676670868446,871.7454556161142,True,True,True,False,False,False,False,False,False,True,AA08_epoch,AA08,epoch,True
W68,4780,-0.04361503348983812,-0.01191287731660265,0.3762709036318871,0.40733173142773077,0.005442352757745489,0.005891614128159467,8.014003397292788,2.022005694443573,0.26397190383817176,0.06482859515132408,0.3197481266103472,0.3652469172054237,0.0046248117562239935,0.005282902685070969,57.07732936003781,12.27139680890283,922.4097525475556,True,False,True,True,True,True,False,False,True,False,AA08_epoch,AA08,epoch,False
W84,354,-0.02375112899849281,0.019554147334341306,0.29252702693169474,0.22380700352931845,0.015547636066205215,0.011895208030655762,1.527636027583572,1.643867621646237,0.1438658319321525,0.012270279276669061,0.2703510744155201,0.20643182474704816,0.014368997487885275,0.010971727697486177,10.012238644585192,1.118354338987141,646.7304445115977,False,False,True,False,True,False,True,False,False,False,AA08_epoch,AA08,epoch,False
691,2781,0.15268856603870368,0.023497772671762902,0.4343277190040246,0.3692606072925112,0.008236013554622806,0.007002167335355334,18.53913486494942,3.355785651267998,-0.07901514800415611,-0.01371880711278926,0.45216894768668964,0.3714536605349387,0.008574330900792905,0.007043753482037524,9.21531358171041,1.947655770147831,708.1573131428089,True,True,True,False,False,False,False,False,False,True,AA08_mag_dep,AA08,mag_dep,False
703,9605,0.11736445967789472,0.011107081140770397,0.49430498165782605,0.3930362117574338,0.005043665809579771,0.004010364808623284,23.26967410389811,2.7695937080056665,0.20848917460739044,-0.0019094220342141036,0.4658046274886988,0.3902042582607238,0.004752861008459544,0.0039814688282959745,43.86603652753652,0.4795772908339748,950.5944110606065,True,False,True,False,True,False,False,False,False,False,AA08_mag_dep,AA08,mag_dep,False
F51,10004,0.02988702311915281,-0.0013011955573065143,0.2842357590569747,0.19534939046652675,0.0028417892895362612,0.0019531033230549126,10.516973664866596,0.6662195194421522,0.14507165463080776,0.0050092852577281475,0.2543931454616755,0.18448598619670187,0.0025434228209108584,0.0018444910006493328,57.03796216582434,2.715808998777811,714.8704003285825,True,False,True,False,True,True,False,False,False,False,AA08_mag_dep,AA08,mag_dep,False
